Date,Open,High,Low,Close,Volume,MA20,MA50,Daily_Return,Lag_1,Lag_2,Lag_3,Lag_5,Lag_10,MA10,STD20,Return_MA10,Return_STD10
2018-03-28,39.2553474561917,39.905496814461294,38.77184419806612,39.07461929321289,166674000,41.03492412567139,40.27716598510742,-0.011049159942148834,39.51118469238281,40.55094909667969,38.713172912597656,40.19888687133789,41.88176345825195,40.366938781738284,1.0965457564414733,-0.006713049549038697,0.02128885944337508
2018-03-29,39.386786515119255,40.31154688271614,39.173199002522075,39.37974548339844,153594000,40.95019378662109,40.22744132995606,0.007808807755640634,39.07461929321289,39.51118469238281,40.55094909667969,39.630882263183594,41.93104934692383,40.111808395385744,1.1571361307357324,-0.006049847411149478,0.02166198997086997
2018-04-02,39.11217992291302,39.65201509761951,38.60285827668735,39.12156677246094,150347200,40.83835430145264,40.171805191040036,-0.0065561294967317885,39.37974548339844,39.07461929321289,39.51118469238281,38.713172912597656,41.78318405151367,39.845646667480466,1.2218931610463741,-0.006352821212236681,0.02164395436755824
2018-04-03,39.34688194941007,39.60741083952156,38.6990820303163,39.52291488647461,121112000,40.73942356109619,40.127936096191405,0.010258998990198887,39.12156677246094,39.37974548339844,39.07461929321289,40.55094909667969,41.144771575927734,39.68346099853515,1.2452492557336663,-0.0037990040659365175,0.021977766162465596
2018-04-04,38.69909250610223,40.37257697878735,38.67327419175449,40.27869415283203,138422000,40.68004264831543,40.10600814819336,0.01912255886308789,39.52291488647461,39.12156677246094,39.37974548339844,39.51118469238281,41.13068771362305,39.59826164245605,1.2370519030165863,-0.0018525181626286135,0.023148700517872555
2018-04-05,40.50635822090288,40.89362930170126,40.38900291382461,40.5579948425293,107732800,40.653872871398924,40.089479217529295,0.006934204188385529,40.27869415283203,39.52291488647461,39.12156677246094,39.07461929321289,40.19888687133789,39.634172439575195,1.2336460578383943,0.0011063660597157798,0.022059740506859663
2018-04-06,40.128472267405044,40.482883990273784,39.47832289128992,39.520572662353516,140021200,40.55341720581055,40.06538589477539,-0.025578734456762064,40.5579948425293,40.27869415283203,39.52291488647461,39.37974548339844,39.630882263183594,39.62314147949219,1.2403578278768108,-3.852147425527086e-05,0.02320568349529152
2018-04-09,39.87263625048639,40.62605524022441,39.865595219285055,39.91253662109375,116070800,40.43688316345215,40.063671646118166,0.009917972649055473,39.520572662353516,40.5579948425293,40.27869415283203,39.12156677246094,38.713172912597656,39.7430778503418,1.1813231346037214,0.0032689177803782556,0.021862796206880114
2018-04-10,40.60493090520861,40.83964148847571,40.25990606129403,40.66360855102539,113634400,40.337482643127444,40.07510856628418,0.018817945275237058,39.91253662109375,39.520572662353516,40.5579948425293,39.52291488647461,40.55094909667969,39.754343795776364,1.0628586853060515,0.0004035525020364972,0.016692076804151485
2018-04-11,40.424216112898584,40.820877702734585,40.29981974916783,40.473506927490234,89726400,40.24911460876465,40.09934051513672,-0.004674981643515763,40.66360855102539,39.91253662109375,39.520572662353516,40.27869415283203,39.51118469238281,39.85057601928711,0.9652693428176661,0.002500148218244702,0.014185860323039605
2018-04-12,40.70116744671329,41.07435645439156,40.61432208628652,40.87250518798828,91557200,40.19865169525146,40.13618049621582,0.009858257679841387,40.473506927490234,40.66360855102539,39.91253662109375,40.5579948425293,39.07461929321289,40.03036460876465,0.8995699737335623,0.004590889980443724,0.013490711660680572
2018-04-13,41.02272639139374,41.27151910294791,40.80444720984534,41.010990142822266,100497200,40.152648735046384,40.173639907836915,0.003388217927847492,40.87250518798828,40.473506927490234,40.66360855102539,39.520572662353516,39.37974548339844,40.19348907470703,0.8269049235154003,0.00414883099766441,0.01344590385301294
2018-04-16,41.081403217619894,41.35366842078155,41.03446180568861,41.26682662963867,86313600,40.126830863952634,40.21457962036133,0.006238242137667216,41.010990142822266,40.87250518798828,40.473506927490234,39.91253662109375,39.12156677246094,40.4080150604248,0.7800498975720419,0.00542826816110431,0.012912228652602012
2018-04-17,41.42408000955185,41.999120331657075,41.40530272955087,41.83482360839844,106421600,40.16133346557617,40.300914154052734,0.013764009136380206,41.26682662963867,41.010990142822266,40.87250518798828,40.66360855102539,39.52291488647461,40.63920593261719,0.8403729229507901,0.005778769175722442,0.013104074627742204
2018-04-18,41.733887619020656,41.9709475967017,41.515608498889755,41.740928649902344,83018000,40.19184551239014,40.40411827087402,-0.0022444210444153567,41.83482360839844,41.26682662963867,41.010990142822266,40.473506927490234,40.27869415283203,40.78542938232422,0.8871942744307869,0.0036420711849721177,0.012410170657327992
2018-04-19,40.78331502653571,41.16589447365878,40.525135499803376,40.5579948425293,139235200,40.20980091094971,40.45308815002441,-0.02833990152195176,41.740928649902344,41.83482360839844,41.26682662963867,40.87250518798828,40.5579948425293,40.78542938232422,0.8909701322759758,0.00011466061393838878,0.015894419729521766
2018-04-20,40.041636942336396,40.187156394272286,38.82817977203165,38.89624786376953,261964400,40.17306919097901,40.48513946533203,-0.040972118695997484,40.5579948425293,41.740928649902344,41.83482360839844,41.010990142822266,39.520572662353516,40.72299690246582,0.9303654680182162,-0.0014246778099851532,0.019084520961049102
2018-04-23,39.15678903099878,39.17791213582206,38.51368038230228,38.783599853515625,146062000,40.176590538024904,40.53546165466309,-0.0028961150866902985,38.89624786376953,40.5579948425293,41.740928649902344,41.26682662963867,39.91253662109375,40.61010322570801,0.9246648916728013,-0.0027060865835597304,0.01866386820269423
2018-04-24,38.88449892224397,39.039408754872795,37.840037622972055,38.24374008178711,134768000,40.06123008728027,40.56611465454102,-0.013919795319865869,38.783599853515625,38.89624786376953,40.5579948425293,41.83482360839844,40.66360855102539,40.36811637878418,1.0150111215302942,-0.005979860643070023,0.017289518780093497
2018-04-25,38.16864110139597,38.825831574734394,38.11935387520056,38.41039276123047,113528400,40.00619049072266,40.57052734375,0.004357645959494505,38.24374008178711,38.783599853515625,38.89624786376953,41.740928649902344,40.473506927490234,40.1618049621582,1.0745092088121544,-0.005076597882768996,0.017598452060204904
2018-04-26,38.520701702278025,38.89858590345385,38.344668756042076,38.54417419433594,111852000,39.97966823577881,40.5699641418457,0.0034829488450454082,38.41039276123047,38.24374008178711,38.783599853515625,40.5579948425293,40.87250518798828,39.92897186279297,1.1048321832878825,-0.005714128766248594,0.017105883027886678
2018-04-27,38.49254827406108,38.57000322169767,37.70157449520931,38.098236083984375,142623200,39.91559276580811,40.54625846862793,-0.011569533390524467,38.54417419433594,38.41039276123047,38.24374008178711,38.89624786376953,41.010990142822266,39.63769645690918,1.1763054389259238,-0.00720990389808579,0.016873913867920233
2018-04-30,38.053631107612816,39.25769406239759,37.98556302734298,38.788272857666016,169709600,39.89892807006836,40.50997222900391,0.018112039942230096,38.098236083984375,38.54417419433594,38.41039276123047,38.783599853515625,41.26682662963867,39.389841079711914,1.1904226114413943,-0.006022524117629502,0.018284207586575073
2018-05-01,39.05819542045914,39.71303647925035,38.79062545495093,39.68956756591797,214277600,39.907260704040525,40.494340591430664,0.023236268125659043,38.788272857666016,38.098236083984375,38.54417419433594,38.24374008178711,41.83482360839844,39.17531547546387,1.1882333443852808,-0.005075298218701618,0.019619740285710598
2018-05-02,41.12834088273352,41.719812647104675,40.792706415671205,41.44285583496094,266157600,39.96546878814697,40.516497116088864,0.0441750408625905,39.68956756591797,38.788272857666016,38.098236083984375,38.41039276123047,41.740928649902344,39.145508193969725,1.2349812935210183,-0.0004333520280010328,0.025092082127815572
2018-05-03,41.28090696121748,41.66113703771084,40.94292307926782,41.51796340942383,136272800,40.0134672164917,40.54381721496582,0.001812316573017947,41.44285583496094,39.68956756591797,38.788272857666016,38.54417419433594,40.5579948425293,39.24150505065918,1.2771570515693003,0.002581869781495938,0.023098497225731172
2018-05-04,41.8371686901322,43.24543243285755,41.81839141046121,43.146854400634766,224805200,40.19478130340576,40.597002792358396,0.039233403024802715,41.51796340942383,41.44285583496094,39.68956756591797,38.098236083984375,38.89624786376953,39.6665657043457,1.4493037674231932,0.010602421953575959,0.020013766295896913
2018-05-07,43.463706525898886,44.04813720028736,43.36278268851024,43.459014892578125,169805600,40.37210521697998,40.6423486328125,0.007234837771598279,43.146854400634766,41.51796340942383,41.44285583496094,38.788272857666016,38.783599853515625,40.134107208251955,1.6198737808619625,0.011615517239404816,0.0195044840215856
2018-05-08,43.41911884558,43.70781190513855,43.109299108375836,43.667911529541016,113611200,40.52232036590576,40.67558380126953,0.004806750394118264,43.459014892578125,43.146854400634766,41.51796340942383,39.68956756591797,38.24374008178711,40.67652435302735,1.7797383528777846,0.013488171810803229,0.01758491411393624
2018-05-09,43.7852611249509,43.98476297690126,43.473095611593955,43.97537612915039,92844800,40.69741382598877,40.71769088745117,0.007040973310605381,43.667911529541016,43.459014892578125,43.146854400634766,41.44285583496094,38.41039276123047,41.233022689819336,1.9397498542800349,0.013756504545914316,0.017450064250638924
2018-05-10,44.06458419658544,44.681870847448714,44.04345751359562,44.60441589355469,111957200,40.88400936126709,40.77364631652832,0.014304363481892235,43.97537612915039,43.667911529541016,43.459014892578125,41.51796340942383,38.54417419433594,41.83904685974121,2.127855490018192,0.014838646009599,0.017073652809595444
2018-05-11,44.646809654593504,44.78110870210072,44.16615172774492,44.43475341796875,104848800,41.05519752502441,40.84085433959961,-0.0038037147709953922,44.60441589355469,43.97537612915039,43.667911529541016,43.146854400634766,38.098236083984375,42.47269859313965,2.2714841221998747,0.015615227871551906,0.015873463056746466
2018-05-14,44.53372248173257,44.656243653269094,44.26276586287573,44.331092834472656,83115200,41.208410835266115,40.90030906677246,-0.002332871806917103,44.43475341796875,44.60441589355469,43.97537612915039,43.459014892578125,38.788272857666016,43.026980590820315,2.386920269241006,0.013570736696637187,0.016805429792626177
2018-05-15,44.008296792998124,44.076627354090526,43.612464172969005,43.92818832397461,94780800,41.313079071044925,40.948842239379886,-0.00908853097762441,44.331092834472656,44.43475341796875,44.60441589355469,43.667911529541016,39.68956756591797,43.450842666625974,2.460595423198887,0.010338256786308841,0.017818008632515744
2018-05-16,43.84101578429413,44.404137173242404,43.82452095930741,44.33816146850586,76732400,41.4429407119751,41.00627922058106,0.00933280338145659,43.92818832397461,44.331092834472656,44.43475341796875,43.97537612915039,41.44285583496094,43.74037322998047,2.551231428466169,0.006854033038195451,0.013300032219304746
2018-05-17,44.29575178319089,44.51016293392808,43.90934217740125,44.05778121948242,69176000,41.617930030822755,41.065807037353515,-0.0063236778372642855,44.33816146850586,43.92818832397461,44.331092834472656,44.60441589355469,41.51796340942383,43.994355010986325,2.6067593380520933,0.0060404335971672276,0.013878966627432448
2018-05-18,44.104906917053825,44.250987512042556,43.85515483070127,43.89756393432617,73190800,41.86799583435059,41.11316459655762,-0.0036365264142126374,44.05778121948242,44.33816146850586,43.92818832397461,44.43475341796875,43.146854400634766,44.06942596435547,2.571577536286981,0.0017534406532656922,0.007758283619144244
2018-05-21,44.2957413967529,44.594974273485356,44.038921205760296,44.20856475830078,73603200,42.139244079589844,41.1524715423584,0.007084694368003852,43.89756393432617,44.05778121948242,44.33816146850586,44.331092834472656,43.459014892578125,44.14438095092773,2.514593841723528,0.0017384263129062495,0.007746633533589626
2018-05-22,44.385294663248395,44.50310253434082,44.008308037668286,44.097843170166016,60962800,42.43194923400879,41.18139602661133,-0.0025045279967831346,44.20856475830078,43.89756393432617,44.05778121948242,43.92818832397461,43.667911529541016,44.187374114990234,2.3740715020501306,0.0010072984738161094,0.007769853061455306
2018-05-23,43.90698701129441,44.41355932680517,43.76797101632021,44.38057327270508,80233600,42.73045825958252,41.224190139770506,0.006411427004446857,44.097843170166016,44.20856475830078,43.89756393432617,44.33816146850586,43.97537612915039,44.2278938293457,2.2115743481861556,0.0009443438432002571,0.007717910552401048
2018-05-24,44.47717701426208,44.49366824387088,43.874001393175,44.331092834472656,92936000,43.01980419158936,41.273176727294924,-0.0011149121019320418,44.38057327270508,44.097843170166016,44.20856475830078,44.05778121948242,44.60441589355469,44.2005615234375,2.0038488788167,-0.0005975837151821706,0.006128895985431149
2018-05-25,44.34992902647819,44.68450278963979,44.21327152965852,44.432395935058594,69844000,43.33651218414307,41.32320365905762,0.002285147829858225,44.331092834472656,44.38057327270508,44.097843170166016,43.89756393432617,44.43475341796875,44.20032577514648,1.6552993050795417,1.1302544903191158e-05,0.006077222812716531
2018-05-29,44.20150825776424,44.47246488387322,44.02950620237712,44.27219009399414,90056400,43.61070804595947,41.37298377990723,-0.0036056088737281833,44.432395935058594,44.331092834472656,44.38057327270508,44.20856475830078,44.331092834472656,44.19443550109863,1.2720816914736326,-0.00011597116177791689,0.006144723507865105
2018-05-30,44.229783744648095,44.295755859375,44.00830439011752,44.177947998046875,74762000,43.83512706756592,41.433647308349606,-0.00212869740004229,44.27219009399414,44.432395935058594,44.331092834472656,44.097843170166016,43.92818832397461,44.21941146850586,0.879137894689854,0.0005800121959802951,0.005359508184437585
2018-05-31,44.111965976448204,44.349936508610654,43.857500621703196,44.02949905395508,109931200,43.96445922851562,41.49162353515625,-0.0033602498716862605,44.177947998046875,44.27219009399414,44.432395935058594,44.38057327270508,44.33816146850586,44.18854522705078,0.6753193389384018,-0.0006892931293339899,0.00448852739211759
2018-06-01,44.293396778992886,44.828241829945235,44.23684771666393,44.82353210449219,93770000,44.12973766326904,41.58411643981933,0.018034115027383724,44.02949905395508,44.177947998046875,44.27219009399414,44.331092834472656,44.05778121948242,44.265120315551755,0.388749220669674,0.001746486157130811,0.006998503157346374
2018-06-04,45.15338689688778,45.57278250226014,45.0850599344167,45.19815444946289,105064800,44.23230266571045,41.69546188354492,0.008357715855533021,44.82353210449219,44.02949905395508,44.177947998046875,44.432395935058594,43.89756393432617,44.39517936706543,0.38637699761220096,0.0029459103841053768,0.007001244072065914
2018-06-05,45.49032952721355,45.6953140564857,45.323040781395484,45.546875,86264000,44.33669567108154,41.83213592529297,0.007715371452323927,45.19815444946289,44.82353210449219,44.02949905395508,44.27219009399414,44.20856475830078,44.52901039123535,0.4441802000366923,0.0030089780925373843,0.007045370565659507
2018-06-06,45.62226384455202,45.72829017819991,45.219359462438206,45.70472717285156,83734400,44.43853645324707,41.93521148681641,0.0034657080831903553,45.546875,45.19815444946289,44.82353210449219,44.177947998046875,44.097843170166016,44.68969879150391,0.5112128002477387,0.0036060017005347333,0.006773975516386863
2018-06-07,45.74243130384017,45.756567670436446,45.318322329900795,45.58221435546875,85388800,44.51887836456299,42.056632080078124,-0.0026805283602170382,45.70472717285156,45.546875,45.19815444946289,44.02949905395508,44.38057327270508,44.80986289978027,0.558655209528844,0.002696806164068344,0.006963112191343108
2018-06-08,45.04265021927023,45.23821166989341,44.71278969726127,45.16752624511719,106627200,44.547033882141115,42.17849021911621,-0.009097585894306426,45.58221435546875,45.70472717285156,45.546875,44.82353210449219,44.331092834472656,44.89350624084473,0.5770793049677999,0.0018985387848309055,0.007849773969165013
2018-06-11,45.08505809281272,45.23113865191412,44.816456383543546,45.05678176879883,73234000,44.578135299682614,42.29203094482422,-0.0024518605627716905,45.16752624511719,45.58221435546875,45.70472717285156,45.19815444946289,44.432395935058594,44.95594482421875,0.5873795510156563,0.0014248379455679139,0.007965921481058933
2018-06-12,45.09449373664577,45.38194521050095,45.03794466802796,45.30419158935547,67644400,44.62679023742676,42.41568344116211,0.005491067289851825,45.05678176879883,45.16752624511719,45.58221435546875,45.546875,44.27219009399414,45.05914497375488,0.6058513669945683,0.002334505561925915,0.007846138608241283
2018-06-13,45.33716689476205,45.445551685104874,44.87064887374254,44.931907653808594,86553600,44.67697620391846,42.523863296508786,-0.00821742806761272,45.30419158935547,45.05678176879883,45.16752624511719,45.70472717285156,44.177947998046875,45.13454093933105,0.5861893478238576,0.0017256324951688718,0.008444412209436062
2018-06-14,45.132190452604284,45.13690377351365,44.818821123524955,44.95547866821289,86440400,44.70784206390381,42.617398986816404,0.0005245941166331924,44.931907653808594,45.30419158935547,45.05678176879883,45.58221435546875,44.02949905395508,45.227138900756835,0.5836570392553333,0.002114116894000817,0.008272041065619946
2018-06-15,44.774043181267466,44.80467436726028,44.35700246014303,44.49365997314453,246876800,44.72963600158691,42.69611228942871,-0.010272801196862802,44.95547866821289,44.931907653808594,45.30419158935547,45.16752624511719,44.82353210449219,45.19415168762207,0.5659761294078919,-0.0007165747284238356,0.0069578190958240384
2018-06-18,44.267482185920976,44.583206384745495,44.10726162839729,44.47011184692383,73939600,44.758263397216794,42.79510307312012,-0.0005292467788650113,44.49365997314453,44.95547866821289,44.931907653808594,45.05678176879883,45.19815444946289,45.121347427368164,0.5353242454840513,-0.0016052709918636388,0.006195838664458606
2018-06-19,43.62189074792149,43.902274007400344,43.22369963791943,43.75148010253906,134314000,44.73540916442871,42.87188194274902,-0.016159881649465135,44.47011184692383,44.49365997314453,44.95547866821289,45.30419158935547,45.546875,44.94180793762207,0.5687412971201206,-0.003992796302042545,0.006777866720752261
2018-06-20,43.90698086547268,44.10725202475832,43.76089670758285,43.94232177734375,82514800,44.7276330947876,42.93745620727539,0.004361947855419324,43.75148010253906,44.47011184692383,44.49365997314453,44.931907653808594,45.70472717285156,44.76556739807129,0.5788897931330763,-0.003903172324819648,0.006892406717683369
2018-06-21,44.11904287817479,44.37822160419487,43.57477114874314,43.69729232788086,102847600,44.69346904754639,43.0019319152832,-0.005576160738716918,43.94232177734375,43.75148010253906,44.47011184692383,44.95547866821289,45.58221435546875,44.5770751953125,0.6192084247628044,-0.004192735562669636,0.006896158322971606
2018-06-22,43.852783531530534,43.8598517133983,43.51820974068812,43.570045471191406,108801600,44.65541667938233,43.05588272094727,-0.0029120078135428384,43.69729232788086,43.94232177734375,43.75148010253906,44.49365997314453,45.16752624511719,44.417327117919925,0.6643860145513883,-0.003574177754593277,0.0066813967743921355
2018-06-25,43.21191397426476,43.570050812040066,42.58282054445238,42.9221076965332,126652400,44.579902267456056,43.094105072021485,-0.014871175084878452,43.570045471191406,43.69729232788086,43.94232177734375,44.47011184692383,45.05678176879883,44.20385971069336,0.7687084177800864,-0.004816109206803953,0.007547686777293863
2018-06-26,43.115302564362835,43.9493802572734,43.00927266173772,43.454586029052734,98276800,44.539022064208986,43.13786026000977,0.012405689307809498,42.9221076965332,43.570045471191406,43.69729232788086,43.75148010253906,45.30419158935547,44.01889915466309,0.8067337013870831,-0.004124647005008186,0.008808325847822969
2018-06-27,43.64309815806819,44.12611109590688,43.36036001732693,43.3909912109375,101141200,44.499674224853514,43.16898361206054,-0.001463477711482919,43.454586029052734,42.9221076965332,43.570045471191406,43.94232177734375,44.931907653808594,43.864807510375975,0.8436200611428247,-0.003449251969395206,0.008718108987197708
2018-06-28,43.37684271328096,43.873991879852326,43.306157299059485,43.706703186035156,69460800,44.48353443145752,43.2082991027832,0.007275979789511666,43.3909912109375,43.454586029052734,42.9221076965332,43.69729232788086,44.95547866821289,43.7399299621582,0.8560844111770818,-0.0027741134021073586,0.009301910446129652
2018-06-29,43.89284334908779,44.10489961774891,43.09646479717635,43.61481857299805,90950800,44.423098754882815,43.26943557739258,-0.0021023002500556442,43.706703186035156,43.3909912109375,43.454586029052734,43.570045471191406,44.49365997314453,43.652045822143556,0.873310376705148,-0.001957063307426643,0.008921105731330625
2018-07-02,43.31086637604602,44.13080775314985,43.21661796791336,44.10253143310547,70925200,44.36831760406494,43.373561248779296,0.01118227419176665,43.61481857299805,43.706703186035156,43.3909912109375,42.9221076965332,44.47011184692383,43.61528778076172,0.8563318913755182,-0.0007859112103634769,0.00984977554600521
2018-07-03,44.24627381087891,44.28397318836197,43.24490701595224,43.334442138671875,55819200,44.25769596099853,43.46457809448242,-0.017415991088825078,44.10253143310547,43.61481857299805,43.706703186035156,43.454586029052734,43.75148010253906,43.573583984375,0.8387942423717141,-0.0009115221542994711,0.010073096806010977
2018-07-05,43.65015375403833,43.92111390698373,43.41925142512887,43.68313980102539,66416800,44.156616592407225,43.57336608886719,0.008046663234700713,43.334442138671875,44.10253143310547,43.61481857299805,43.3909912109375,43.94232177734375,43.54766578674317,0.7745903677181347,-0.0005430506163713322,0.010350992438446976
2018-07-06,43.68786030860455,44.39706223311594,43.636024569780716,44.28868103027344,69940800,44.09193992614746,43.69093185424805,0.013862126944314435,43.68313980102539,43.334442138671875,44.10253143310547,43.706703186035156,43.69729232788086,43.60680465698242,0.6996715442942107,0.001400778151931803,0.011098947099179558
2018-07-09,44.64916777229769,44.92719252665673,44.60204535912611,44.90363311767578,79026400,44.07874526977539,43.81812103271484,0.013885084701032113,44.28868103027344,43.68313980102539,43.334442138671875,43.61481857299805,43.570045471191406,43.74016342163086,0.6805471118108961,0.0030804874033892983,0.011631963605738723
2018-07-10,44.93425566440949,45.068554695886796,44.80937608046185,44.84943389892578,63756400,44.06837787628174,43.95314498901367,-0.0012070118827125498,44.90363311767578,44.28868103027344,43.68313980102539,44.10253143310547,42.9221076965332,43.932896041870116,0.6662937146401933,0.004446903723605888,0.009973145744454476
2018-07-11,44.41355187208477,44.71513962901053,44.20385407867217,44.26747131347656,75326000,44.01654186248779,44.06272895812988,-0.01297591819688848,44.84943389892578,44.90363311767578,44.28868103027344,43.334442138671875,43.454586029052734,44.0141845703125,0.6023490064564985,0.0019087429731360905,0.010908521542083263
2018-07-12,44.65623911158645,45.09919773617647,44.60440337487018,45.00966262817383,72164400,44.020429611206055,44.169130859375,0.016766065299765875,44.26747131347656,44.84943389892578,44.90363311767578,43.68313980102539,43.3909912109375,44.176051712036134,0.6087845620802685,0.00373169727426097,0.011771430153075208
2018-07-13,45.02143742844953,45.20050402258601,44.979024743264155,45.08034133911133,50055600,44.026672744750975,44.241880569458004,0.001570300837875127,45.00966262817383,44.26747131347656,44.84943389892578,44.28868103027344,43.706703186035156,44.31341552734375,0.6194254899812027,0.003161129379097316,0.01171870930234568
2018-07-16,45.12510996660727,45.391353204429265,44.86593131540765,44.98138427734375,60172400,44.05105895996094,44.311148986816406,-0.0021951267188325962,45.08034133911133,45.00966262817383,44.26747131347656,44.90363311767578,43.61481857299805,44.45007209777832,0.6477318363362982,0.0031518467322196207,0.01172337766869725
2018-07-17,44.708081328191334,45.20758548689798,44.578491967618255,45.10862731933594,62138000,44.08298473358154,44.35038444519043,0.00282879337833708,44.98138427734375,45.08034133911133,45.00966262817383,44.84943389892578,44.10253143310547,44.55068168640137,0.6841835132601112,0.002316498650876664,0.0113801815538269
2018-07-18,45.18637592497211,45.19108924534587,44.75048546825586,44.86122512817383,65573600,44.13847198486328,44.37842864990235,-0.005484587003960151,45.10862731933594,44.98138427734375,45.08034133911133,44.26747131347656,43.334442138671875,44.70335998535156,0.7006846503993005,0.0035096390593631565,0.009561652202101614
2018-07-19,44.69394667468397,45.367807780295486,44.69394667468397,45.20994567871094,81147200,44.20185317993164,44.40926933288574,0.007773317593105622,44.86122512817383,45.10862731933594,44.98138427734375,45.00966262817383,43.68313980102539,44.85604057312012,0.7383287693636372,0.0034823044952036475,0.0095476211696545
2018-07-20,45.18638213243153,45.33953091112191,44.80704068245835,45.10627365112305,82704800,44.27230224609375,44.431887283325196,-0.002293124356411491,45.20994567871094,44.86122512817383,45.10862731933594,45.08034133911133,44.28868103027344,44.93779983520508,0.754690294741254,0.001866779365131055,0.008943832635330065
2018-07-23,44.92719968848247,45.22879109031837,44.66331125648758,45.146324157714844,63957600,44.35111618041992,44.4427254486084,0.0008879143265430045,45.10627365112305,45.20994567871094,44.86122512817383,44.98138427734375,44.90363311767578,44.96206893920898,0.7597821148119575,0.000567062327682144,0.007884972695800175
2018-07-24,45.344241819647266,45.629338405290476,45.24999697549978,45.47383117675781,74791600,44.47870235443115,44.46350700378418,0.007254345179883215,45.146324157714844,45.10627365112305,45.20994567871094,45.10862731933594,44.84943389892578,45.02450866699219,0.7204153574512279,0.0014131980339417206,0.008123820297460695
2018-07-25,45.4879743649357,45.90972855448349,45.339535297694646,45.90266036987305,66839600,44.60110607147217,44.494938354492184,0.00943024113029689,45.47383117675781,45.146324157714844,45.10627365112305,44.86122512817383,44.26747131347656,45.18802757263184,0.7448121006672112,0.0036538139666602576,0.006674918414431604
2018-07-26,45.85317123292575,46.17125386401282,45.617555534405035,45.75892639160156,76304000,44.71950283050537,44.53155311584473,-0.0031312777323428964,45.90266036987305,45.47383117675781,45.146324157714844,45.20994567871094,45.00966262817383,45.26295394897461,0.73039175889354,0.0016640796634493805,0.005115409518976012
2018-07-27,45.94269236331336,45.989814769630826,44.79053209208713,44.99787139892578,96096000,44.7840612411499,44.544747314453126,-0.01663183672979407,45.75892639160156,45.90266036987305,45.47383117675781,45.10627365112305,45.08034133911133,45.254706954956056,0.692225263004031,-0.00015613409331753924,0.007725187605910842
