Date,Open,High,Low,Close,Volume,Lag_1,Lag_2,Lag_3,Lag_5,Lag_10,MA10,MA20,MA50,STD20
2018-02-02,38.8037598511883,38.990766636131845,37.42459150008796,37.51809310913086,346375200,39.21982955932617,39.13801574707031,39.030494689941406,40.09174728393555,41.71638107299805,39.774313354492186,40.496975326538085,,1.1530195118214046
2018-02-05,37.190826320809336,38.30818708507509,36.46617651460954,36.580718994140625,290954000,37.51809310913086,39.21982955932617,39.13801574707031,39.261924743652344,41.37508010864258,39.294877243041995,40.28063278198242,,1.4417098718257457
2018-02-06,36.19268567354218,38.270790367350905,35.99866645876102,38.1094970703125,272975200,36.580718994140625,37.51809310913086,39.21982955932617,39.030494689941406,41.384429931640625,38.96738395690918,40.14832649230957,,1.5153623042696804
2018-02-07,38.12352610597919,38.19599039124016,37.183823122658545,37.29368591308594,206434400,38.1094970703125,36.580718994140625,37.51809310913086,39.13801574707031,40.725250244140625,38.62422752380371,39.975463485717775,,1.635435327225869
2018-02-08,37.46898854974237,37.63495794612659,36.23942536923537,36.26747512817383,217562000,37.29368591308594,38.1094970703125,36.580718994140625,39.21982955932617,39.998268127441406,38.25114822387695,39.75175762176514,,1.8206370103432814
2018-02-09,36.86601145387924,37.05847236599864,35.262936939379905,36.71110153198242,282690400,36.26747512817383,37.29368591308594,38.1094970703125,37.51809310913086,40.09174728393555,37.91308364868164,39.53866176605224,,1.9170368779528544
2018-02-12,37.201625228363696,38.46671505344137,36.969260475488554,38.18975830078125,243278000,36.71110153198242,36.26747512817383,37.29368591308594,36.580718994140625,39.261924743652344,37.80586700439453,39.378343200683595,,1.8873664520664617
2018-02-13,38.01139496551214,38.66858560404621,37.94098104327619,38.57235336303711,130196800,38.18975830078125,36.71110153198242,36.26747512817383,38.1094970703125,39.030494689941406,37.760052871704104,39.24767303466797,,1.8456531098868987
2018-02-14,38.26722221611662,39.32342012499602,38.22967123455398,39.28351974487305,162579600,38.57235336303711,38.18975830078125,36.71110153198242,37.29368591308594,39.13801574707031,37.774603271484374,39.11855010986328,,1.7401539689556074
2018-02-15,39.85152308844231,40.62606901581881,39.666103234935505,40.60260009765625,204588800,39.28351974487305,38.57235336303711,38.18975830078125,36.26747512817383,39.21982955932617,37.91288032531738,39.053511238098146,,1.6527030549789758
2018-02-16,40.45472919022899,41.03211898521176,40.316250761428385,40.47115707397461,160704400,40.60260009765625,39.28351974487305,38.57235336303711,36.71110153198242,37.51809310913086,38.20818672180176,38.99125003814697,,1.568412458989744
2018-02-20,40.381967200086905,40.900675720101226,40.234098347646515,40.335025787353516,135722000,40.47115707397461,40.60260009765625,39.28351974487305,38.18975830078125,36.580718994140625,38.58361740112305,38.93924732208252,,1.5010073284011605
2018-02-21,40.56505183441155,40.86782706998189,40.13787662950637,40.15196228027344,149886400,40.335025787353516,40.47115707397461,40.60260009765625,38.57235336303711,38.1094970703125,38.78786392211914,38.87762393951416,,1.418361689238997
2018-02-22,40.3232788393338,40.827905159769244,40.30215574641867,40.48757553100586,123967600,40.15196228027344,40.335025787353516,40.47115707397461,39.28351974487305,37.29368591308594,39.10725288391113,38.86574020385742,,1.402978869377075
2018-02-23,40.7622019110345,41.22692803805628,40.73168837767528,41.19172286987305,135249600,40.48757553100586,40.15196228027344,40.335025787353516,40.60260009765625,36.26747512817383,39.599677658081056,38.925412940979,,1.4771060540666918
2018-02-26,41.3912125284881,42.10473112126682,41.358353190295645,42.00615310668945,152648800,41.19172286987305,40.48757553100586,40.15196228027344,40.47115707397461,36.71110153198242,40.12918281555176,39.021133232116696,,1.612490396390839
2018-02-27,42.03667557380085,42.36057381022389,41.81604700695905,41.87002944946289,155712400,42.00615310668945,41.19172286987305,40.48757553100586,40.335025787353516,38.18975830078125,40.49720993041992,39.15153846740723,,1.733880632204736
2018-02-28,42.074225856264114,42.39343245337469,41.79022800216865,41.80665588378906,151128400,41.87002944946289,42.00615310668945,41.19172286987305,40.15196228027344,38.57235336303711,40.82064018249512,39.29034652709961,,1.8320270946910258
2018-03-01,41.9052378328404,42.19628032785042,40.525141647587134,41.074363708496094,195208000,41.80665588378906,41.87002944946289,42.00615310668945,40.48757553100586,39.28351974487305,40.999724578857425,39.387163925170896,,1.874232231630164
2018-03-02,40.557999950612896,41.37948720362311,40.475849792751795,41.35836410522461,153816000,41.074363708496094,41.80665588378906,41.87002944946289,41.19172286987305,40.60260009765625,41.075300979614255,39.49409065246582,,1.9245114973224173
2018-03-05,41.12364926720145,41.71746684872899,40.961698366530335,41.50153350830078,113605600,41.35836410522461,41.074363708496094,41.80665588378906,42.00615310668945,40.47115707397461,41.178338623046876,39.69326267242432,,1.9153537013013546
2018-03-06,41.75737398689694,41.83717475100933,41.33958930254335,41.466331481933594,95154000,41.50153350830078,41.35836410522461,41.074363708496094,41.87002944946289,40.335025787353516,41.291469192504884,39.93754329681396,,1.8059171835892245
2018-03-07,41.06027110203652,41.27385859802717,40.90301543683224,41.08139419555664,126814000,41.466331481933594,41.50153350830078,41.35836410522461,41.80665588378906,40.15196228027344,41.384412384033205,40.08613815307617,,1.7694845198211977
2018-03-08,41.18701077288144,41.571935973323356,41.09078215882034,41.52968978881836,95096400,41.08139419555664,41.466331481933594,41.50153350830078,41.074363708496094,40.48757553100586,41.488623809814456,40.29793834686279,,1.6682688667332364
2018-03-09,41.76910835419292,42.24791649869535,41.63532156620826,42.243221282958984,128740800,41.52968978881836,41.08139419555664,41.466331481933594,41.35836410522461,41.19172286987305,41.593773651123044,40.596725654602054,,1.4259496200862303
2018-03-12,42.31597330142616,42.80886700334209,42.29719960470139,42.651611328125,128828400,42.243221282958984,41.52968978881836,41.08139419555664,41.50153350830078,42.00615310668945,41.6583194732666,40.89375114440918,,1.169644829998901
2018-03-13,42.85580825010609,43.06939575890961,42.069529876916704,42.240867614746094,126774000,42.651611328125,42.243221282958984,41.52968978881836,41.466331481933594,41.87002944946289,41.695403289794925,41.09630661010742,,1.0176309612112031
2018-03-14,42.32301671345703,42.36995811673612,41.73389082089603,41.88175964355469,117473600,42.240867614746094,42.651611328125,42.243221282958984,41.08139419555664,41.80665588378906,41.70291366577148,41.2617769241333,40.357476959228514,0.8390116575620453
2018-03-15,41.89584799922378,42.30424579003283,41.79492414608478,41.931053161621094,90975200,41.88175964355469,42.240867614746094,42.651611328125,41.52968978881836,41.074363708496094,41.78858261108398,41.3941535949707,40.39075645446778,0.7092927620675271
2018-03-16,41.931056957763644,42.0413712517957,41.68930527034882,41.7831916809082,157618800,41.931053161621094,41.88175964355469,42.240867614746094,42.243221282958984,41.35836410522461,41.83106536865235,41.4531831741333,40.4212190246582,0.6887797025015017
2018-03-19,41.618891880252036,41.65409704324905,40.75985008912387,41.144775390625,133787200,41.7831916809082,41.931053161621094,41.88175964355469,42.651611328125,41.50153350830078,41.795389556884764,41.48686408996582,40.43517311096191,0.6538140774954103
2018-03-20,41.13069152832031,41.49683953309172,41.06027762400275,41.13069152832031,78597600,41.144775390625,41.7831916809082,41.931053161621094,42.240867614746094,41.466331481933594,41.76182556152344,41.52664737701416,40.43963554382324,0.6022089745013414
2018-03-21,41.083743285691064,41.09547953238162,40.196537473159985,40.19888687133789,148219600,41.13069152832031,41.144775390625,41.7831916809082,41.88175964355469,41.08139419555664,41.67357482910156,41.52899360656738,40.42850082397461,0.5966368938871806
2018-03-22,39.90081719691221,40.52984012541462,39.57222366432153,39.63090133666992,165963200,40.19888687133789,41.13069152832031,41.144775390625,41.931053161621094,41.52968978881836,41.48369598388672,41.48615989685059,40.40609992980957,0.6975537784578535
2018-03-23,39.52291999681884,39.88202694835137,38.71316909790039,38.71316909790039,164115200,39.63090133666992,40.19888687133789,41.13069152832031,41.7831916809082,42.243221282958984,41.13069076538086,41.36223220825195,40.36553146362305,0.9330388261553848
2018-03-26,39.44781747650699,40.628411664082556,39.06523800187792,40.55095672607422,150164800,38.71316909790039,39.63090133666992,40.19888687133789,41.144775390625,42.651611328125,40.92062530517578,41.28947238922119,40.35709022521973,0.9369132277516813
2018-03-27,40.764546408113944,41.109571370737015,39.17790360863543,39.511192321777344,163690400,40.55095672607422,38.71316909790039,39.63090133666992,41.13069152832031,42.240867614746094,40.647657775878905,41.17153053283691,40.31939147949219,1.005912766928094
2018-03-28,39.25535512087376,39.90550460608626,38.77185176834323,39.07462692260742,166674000,39.511192321777344,40.55095672607422,38.71316909790039,40.19888687133789,41.88175964355469,40.36694450378418,41.03492908477783,40.277168884277344,1.0965441125752284
2018-03-29,39.38679033049858,40.31155078767656,39.17320279721128,39.3797492980957,153594000,39.07462692260742,39.511192321777344,40.55095672607422,39.63090133666992,41.931053161621094,40.11181411743164,40.950198364257815,40.22744430541992,1.1571346180690212
2018-04-02,39.11217610913106,39.65201123119887,38.60285451256873,39.12156295776367,150347200,39.3797492980957,39.07462692260742,39.511192321777344,38.71316909790039,41.7831916809082,39.84565124511719,40.838358306884764,40.171808013916014,1.2218922807950066
2018-04-03,39.34687815170326,39.607407016668866,38.69907829513425,39.522911071777344,121112000,39.12156295776367,39.3797492980957,39.07462692260742,40.55095672607422,41.144775390625,39.68346481323242,40.739427185058595,40.1279386138916,1.2452488002239597
2018-04-04,38.69908517590817,40.37256933160999,38.6732668664508,40.2786865234375,138422000,39.522911071777344,39.12156295776367,39.3797492980957,39.511192321777344,41.13069152832031,39.59826431274414,40.680044937133786,40.1060107421875,1.2370511198178367
2018-04-05,40.50635822090288,40.89362930170126,40.38900291382461,40.5579948425293,107732800,40.2786865234375,39.522911071777344,39.12156295776367,39.07462692260742,40.19888687133789,39.63417510986328,40.65387496948242,40.08948204040527,1.2336452540087437
2018-04-06,40.128472267405044,40.482883990273784,39.47832289128992,39.520572662353516,140021200,40.5579948425293,40.2786865234375,39.522911071777344,39.3797492980957,39.63090133666992,39.62314224243164,40.55341911315918,40.06538848876953,1.240357049236233
2018-04-09,39.87264768313758,40.62606688890287,39.865606649917375,39.91254806518555,116070800,39.520572662353516,40.5579948425293,40.2786865234375,39.12156295776367,38.71316909790039,39.743080139160156,40.43688545227051,40.06367408752441,1.1813219407640156
2018-04-10,40.60493471440127,40.839645319686824,40.259909838119526,40.663612365722656,113634400,39.91254806518555,39.520572662353516,40.5579948425293,39.522911071777344,40.55095672607422,39.754345703125,40.33748550415039,40.075111389160156,1.062858519605386
2018-04-11,40.42421230284707,40.82087385529702,40.29981595084088,40.47350311279297,89726400,40.663612365722656,39.91254806518555,39.520572662353516,40.2786865234375,39.511192321777344,39.85057678222656,40.24911727905273,40.09934295654297,0.9652693893973815
2018-04-12,40.70117124541933,41.07436028792793,40.61432587688714,40.87250900268555,91557200,40.47350311279297,40.663612365722656,39.91254806518555,40.5579948425293,39.07462692260742,40.030364990234375,40.19865474700928,40.13618324279785,0.8995707074390937
2018-04-13,41.02271875981588,41.271511425086416,40.8044396188746,41.010982513427734,100497200,40.87250900268555,40.47350311279297,40.663612365722656,39.520572662353516,39.3797492980957,40.19348831176758,40.15265121459961,40.173642578125,0.8269050518023443
2018-04-16,41.08139942006313,41.353664598056646,41.0344580124711,41.266822814941406,86313600,41.010982513427734,40.87250900268555,40.47350311279297,39.91254806518555,39.12156295776367,40.40801429748535,40.12683277130127,40.214582443237305,0.7800489738903343
2018-04-17,41.42407245506441,41.99911267229984,41.40529517848783,41.834815979003906,106421600,41.266822814941406,41.010982513427734,40.87250900268555,40.663612365722656,39.522911071777344,40.639204788208005,40.16133480072021,40.30091690063477,0.8403709485621557
2018-04-18,41.7339028752358,41.970962939576346,41.51562367531091,41.740943908691406,83018000,41.834815979003906,41.266822814941406,41.010982513427734,40.47350311279297,40.2786865234375,40.7854305267334,40.19184741973877,40.40412139892578,0.8871935456913798
2018-04-19,40.78331502653571,41.16589447365878,40.525135499803376,40.5579948425293,139235200,41.740943908691406,41.834815979003906,41.266822814941406,40.87250900268555,40.5579948425293,40.7854305267334,40.20980281829834,40.453091354370116,0.8909693661637088
2018-04-20,40.04162516124711,40.187144570368126,38.828168347966916,38.896236419677734,261964400,40.5579948425293,41.740943908691406,41.834815979003906,41.010982513427734,39.520572662353516,40.72299690246582,40.17306957244873,40.485142364501954,0.9303662252474239
2018-04-23,39.15676207117359,39.17788516145341,38.51365386526357,38.783573150634766,146062000,38.896236419677734,40.5579948425293,41.740943908691406,41.266822814941406,39.91254806518555,40.610099411010744,40.176589775085446,40.53546432495117,0.9246674515355843
2018-04-24,38.88450667946601,39.03941654299841,37.84004517183039,38.24374771118164,134768000,38.783573150634766,38.896236419677734,40.5579948425293,41.834815979003906,40.663612365722656,40.36811294555664,40.06122932434082,40.56611724853516,1.015012449515049
2018-04-25,38.16864489208386,38.82583543069064,38.119357660993536,38.410396575927734,113528400,38.24374771118164,38.783573150634766,38.896236419677734,41.740943908691406,40.47350311279297,40.16180229187012,40.00618953704834,40.570530014038084,1.074510308933437
2018-04-26,38.520701702278025,38.89858590345385,38.344668756042076,38.54417419433594,111852000,38.410396575927734,38.24374771118164,38.783573150634766,40.5579948425293,40.87250900268555,39.928968811035155,39.97966690063477,40.56996643066406,1.1048335580514599
2018-04-27,38.49254441988215,38.56999935976334,37.70157072022894,38.09823226928711,142623200,38.54417419433594,38.410396575927734,38.24374771118164,38.896236419677734,41.010982513427734,39.63769378662109,39.91559104919433,40.54626068115235,1.1763070552497883
2018-04-30,38.05363485006051,39.257697923260864,37.98556676309641,38.78827667236328,169709600,38.09823226928711,38.54417419433594,38.410396575927734,38.783573150634766,41.266822814941406,39.38983917236328,39.898926734924316,40.50997421264648,1.1904238648747925
2018-05-01,39.05819166644517,39.71303266229741,38.790621726653995,39.6895637512207,214277600,38.78827667236328,38.09823226928711,38.54417419433594,38.24374771118164,41.834815979003906,39.17531394958496,39.90725936889648,40.49434234619141,1.1882345818247484
2018-05-02,41.12835602572174,41.71982800786609,40.79272143508263,41.44287109375,266157600,39.6895637512207,38.78827667236328,38.09823226928711,38.410396575927734,41.740943908691406,39.14550666809082,39.96546859741211,40.516499252319335,1.234983612934747
2018-05-03,41.28090316830111,41.66113320985868,40.94291931740563,41.51795959472656,136272800,41.44287109375,39.6895637512207,38.78827667236328,38.54417419433594,40.5579948425293,39.241503143310545,40.01346683502197,40.5438191986084,1.27715906542291
2018-05-04,41.83717238903761,43.245436256270295,41.818395107706486,43.14685821533203,224805200,41.51795959472656,41.44287109375,39.6895637512207,38.09823226928711,38.896236419677734,39.666565322875975,40.194781112670896,40.59700485229492,1.4493060012624213
2018-05-07,43.46371415611706,44.04814493310454,43.36279030101084,43.459022521972656,169805600,43.14685821533203,41.51795959472656,41.44287109375,38.78827667236328,38.783573150634766,40.13411026000976,40.37210483551026,40.642350845336914,1.6198767375472096
2018-05-08,43.41911505261652,43.70780808695571,43.10929534247727,43.66790771484375,113611200,43.459022521972656,43.14685821533203,41.51795959472656,39.6895637512207,38.24374771118164,40.67652626037598,40.522319602966306,40.6755859375,1.7797407070768243
2018-05-09,43.7852611249509,43.98476297690126,43.473095611593955,43.97537612915039,92844800,43.66790771484375,43.459022521972656,43.14685821533203,41.44287109375,38.410396575927734,41.233024215698244,40.69741325378418,40.71769287109375,1.939752063596013
2018-05-10,44.06456535393887,44.68185174084153,44.04343867998312,44.60439682006836,111957200,43.97537612915039,43.66790771484375,43.459022521972656,41.51795959472656,38.54417419433594,41.839046478271484,40.88400764465332,40.773647689819335,2.1278558027436847
2018-05-11,44.64682115330001,44.7811202353957,44.16616310265883,44.43476486206055,104848800,44.60439682006836,43.97537612915039,43.66790771484375,43.14685821533203,38.09823226928711,42.47269973754883,41.05519676208496,40.84085571289062,2.271485439661132
2018-05-14,44.53372248173257,44.656243653269094,44.26276586287573,44.331092834472656,83115200,44.43476486206055,44.60439682006836,43.97537612915039,43.459022521972656,38.78827667236328,43.026981353759766,41.20841026306152,40.900310287475584,2.386921579450308
2018-05-15,44.008285328036614,44.07661587132766,43.61245281112909,43.92817687988281,94780800,44.331092834472656,44.43476486206055,44.60439682006836,43.66790771484375,39.6895637512207,43.450842666625974,41.31307830810547,40.94884315490722,2.46059616480073
2018-05-16,43.841004468520254,44.40412571212167,43.824509647791004,44.33815002441406,76732400,43.92817687988281,44.331092834472656,44.43476486206055,43.97537612915039,41.44287109375,43.74037055969238,41.4429386138916,41.00627952575684,2.5512314072627866
2018-05-17,44.29574027728579,44.510151372329275,43.90933077186677,44.057769775390625,69176000,44.33815002441406,43.92817687988281,44.331092834472656,44.60439682006836,41.51795959472656,43.99435157775879,41.617927360534665,41.065807037353515,2.6067589018016033
2018-05-18,44.10490308433846,44.25098366663279,43.85515101968935,43.897560119628906,73190800,44.057769775390625,44.33815002441406,43.92817687988281,44.43476486206055,43.14685821533203,44.06942176818848,41.86799354553223,41.11316444396973,2.571576512892269
2018-05-21,44.2957413967529,44.594974273485356,44.038921205760296,44.20856475830078,73603200,43.897560119628906,44.057769775390625,44.33815002441406,44.331092834472656,43.459022521972656,44.14437599182129,42.13924312591553,41.15247131347656,2.5145911795374456
2018-05-22,44.385279304995024,44.50308713532342,44.00829280986027,44.09782791137695,60962800,44.20856475830078,43.897560119628906,44.057769775390625,43.92817687988281,43.66790771484375,44.18736801147461,42.43194713592529,41.1813956451416,2.3740689509125676
2018-05-23,43.906994559275475,44.41356696187028,43.767978540403256,44.38058090209961,80233600,44.09782791137695,44.20856475830078,43.897560119628906,44.33815002441406,43.97537612915039,44.22788848876953,42.73045635223389,41.22418991088867,2.2115725994924396
2018-05-24,44.47717701426208,44.49366824387088,43.874001393175,44.331092834472656,92936000,44.38058090209961,44.09782791137695,44.20856475830078,44.057769775390625,44.60439682006836,44.20055809020996,43.019802284240725,41.27317657470703,2.0038472387549358
2018-05-25,44.34994425694681,44.68451813500634,44.21328671319679,44.432411193847656,69844000,44.331092834472656,44.38058090209961,44.09782791137695,43.897560119628906,44.43476486206055,44.20032272338867,43.33651123046875,41.32320373535156,1.655297600147741
2018-05-29,44.201500640550265,44.472457219965484,44.02949861480413,44.27218246459961,90056400,44.432411193847656,44.331092834472656,44.38058090209961,44.20856475830078,44.331092834472656,44.194431686401366,43.61070652008057,41.37298355102539,1.2720802416343011
2018-05-30,44.229779925474894,44.295752034505206,44.00830059006872,44.17794418334961,74762000,44.27218246459961,44.432411193847656,44.331092834472656,44.09782791137695,43.92817687988281,44.219408416748045,43.83512554168701,41.43364692687988,0.8791351817985693
2018-05-31,44.11197362013253,44.34994419353032,43.85750822129398,44.02950668334961,109931200,44.17794418334961,44.27218246459961,44.432411193847656,44.38058090209961,44.33815002441406,44.1885440826416,43.96445732116699,41.49162322998047,0.675319152250657
2018-06-01,44.293396778992886,44.828241829945235,44.23684771666393,44.82353210449219,93770000,44.02950668334961,44.17794418334961,44.27218246459961,44.331092834472656,44.057769775390625,44.265120315551755,44.12973594665527,41.58411613464355,0.3887484010821948
2018-06-04,45.153383085968876,45.57277865594449,45.085056129264544,45.198150634765625,105064800,44.82353210449219,44.02950668334961,44.17794418334961,44.432411193847656,43.897560119628906,44.39517936706543,44.23230056762695,41.69546112060547,0.386376714801331
2018-06-05,45.49032190729074,45.69530640222667,45.32303318949462,45.54686737060547,86264000,45.198150634765625,44.82353210449219,44.02950668334961,44.27218246459961,44.20856475830078,44.529009628295896,44.336692810058594,41.83213508605957,0.4441801724926681
2018-06-06,45.622271460181125,45.72829781152777,45.219367010811325,45.704734802246094,83734400,45.54686737060547,45.198150634765625,44.82353210449219,44.17794418334961,44.09782791137695,44.689700317382815,44.43853416442871,41.935210647583006,0.5112140681844723
2018-06-07,45.742423647629074,45.75656001185925,45.318314744675604,45.58220672607422,85388800,45.704734802246094,45.54686737060547,45.198150634765625,44.02950668334961,44.38058090209961,44.80986289978027,44.518875694274904,42.05663093566895,0.5586559519786364
2018-06-08,45.04265402342088,45.23821549056052,44.71279347355301,45.16753005981445,106627200,45.58220672607422,45.704734802246094,45.54686737060547,44.82353210449219,44.331092834472656,44.893506622314455,44.54703235626221,42.17848899841309,0.5770804765383627
2018-06-11,45.08505809281272,45.23113865191412,44.816456383543546,45.05678176879883,73234000,45.16753005981445,45.58220672607422,45.704734802246094,45.198150634765625,44.432411193847656,44.95594367980957,44.57813320159912,42.29202964782715,0.5873809341092837
2018-06-12,45.09449373664577,45.38194521050095,45.03794466802796,45.30419158935547,67644400,45.05678176879883,45.16753005981445,45.58220672607422,45.54686737060547,44.27218246459961,45.05914459228516,44.62678813934326,42.41568222045898,0.6058528852804553
2018-06-13,45.337174592969205,45.44555940171566,44.870656492735385,44.931915283203125,86553600,45.30419158935547,45.05678176879883,45.16753005981445,45.704734802246094,44.17794418334961,45.13454170227051,44.676975059509275,42.5238623046875,0.5861905113532235
2018-06-14,45.132186622912144,45.13689994342156,44.81881732042377,44.955474853515625,86440400,44.931915283203125,45.30419158935547,45.05678176879883,45.58220672607422,44.02950668334961,45.22713851928711,44.707841300964354,42.61739807128906,0.5836578048477205
2018-06-15,44.7740470200036,44.8046782086226,44.357006263123864,44.4936637878418,246876800,44.955474853515625,44.931915283203125,45.30419158935547,45.16753005981445,44.82353210449219,45.19415168762207,44.72963600158691,42.69611145019531,0.5659761511292534
2018-06-18,44.267482185920976,44.583206384745495,44.10726162839729,44.47011184692383,73939600,44.4936637878418,44.955474853515625,44.931915283203125,45.05678176879883,45.198150634765625,45.12134780883789,44.75826358795166,42.795102233886716,0.5353239456426822
2018-06-19,43.62188314112478,43.90226635171033,43.2236921005594,43.75147247314453,134314000,44.47011184692383,44.4936637878418,44.955474853515625,45.30419158935547,45.54686737060547,44.9418083190918,44.73540897369385,42.8718807220459,0.568741717647878
2018-06-20,43.90698467710195,44.10725585377342,43.76090050653034,43.942325592041016,82514800,43.75147247314453,44.47011184692383,44.4936637878418,44.931915283203125,45.704734802246094,44.76556739807129,44.72763385772705,42.93745498657226,0.578889057507246
2018-06-21,44.11902362059803,44.378202233488864,43.574752128736236,43.69727325439453,102847600,43.942325592041016,43.75147247314453,44.47011184692383,44.955474853515625,45.58220672607422,44.57707405090332,44.693468475341795,43.00193038940429,0.6192095992791866
2018-06-22,43.852795049886204,43.8598632336105,43.51822117116477,43.5700569152832,108801600,43.69727325439453,43.942325592041016,43.75147247314453,44.4936637878418,45.16753005981445,44.41732673645019,44.65541667938233,43.05588134765625,0.6643860907323422
2018-06-25,43.211910133811,43.570046939756935,42.58281675990922,42.92210388183594,126652400,43.5700569152832,43.69727325439453,43.942325592041016,44.47011184692383,45.05678176879883,44.20385894775391,44.57990131378174,43.094103775024415,0.7687090707063173
2018-06-26,43.115310134188796,43.94938797353978,43.009280212947836,43.454593658447266,98276800,42.92210388183594,43.5700569152832,43.69727325439453,43.75147247314453,45.30419158935547,44.01889915466309,44.53902187347412,43.137859191894535,0.8067336000829242
2018-06-27,43.64308664748483,44.12609945793199,43.360348581313914,43.3909797668457,101141200,43.454593658447266,42.92210388183594,43.5700569152832,43.942325592041016,44.931915283203125,43.86480560302734,44.49967365264892,43.16898246765137,0.8436206699071241
2018-06-28,43.37685028509541,43.87399953844859,43.30616485853516,43.70671081542969,69460800,43.3909797668457,43.454593658447266,42.92210388183594,43.69727325439453,44.955474853515625,43.73992919921875,44.48353385925293,43.20829780578613,0.8560848483148129
2018-06-29,43.89284334908779,44.10489961774891,43.09646479717635,43.61481857299805,90950800,43.70671081542969,43.3909797668457,43.454593658447266,43.5700569152832,44.4936637878418,43.652044677734374,44.423098182678224,43.26943428039551,0.8733107635380252
2018-07-02,43.310870122267346,44.130811570292906,43.216621705982554,44.102535247802734,70925200,43.61481857299805,43.70671081542969,43.3909797668457,42.92210388183594,44.47011184692383,43.61528701782227,44.368317413330075,43.37356025695801,0.8563323795926624
2018-07-03,44.24626212598361,44.28396149351073,43.24489559550557,43.33443069458008,55819200,44.102535247802734,43.61481857299805,43.70671081542969,43.454593658447266,43.75147247314453,43.57358283996582,44.25769557952881,43.46457740783691,0.8387959944430531
