Date,Open,High,Low,Close,Volume,Daily Return,MA20,MA50,Rolling Std
2018-05-14,44.53373014599972,44.65625133862218,44.262773480511164,44.33110046386719,83115200,-0.0023331283536520697,41.20840892791748,40.90030906677246,2.386923100677197
2018-05-15,44.00830061465196,44.076631181678145,43.61246796024898,43.928192138671875,94780800,-0.009088615463622607,41.313076972961426,40.948842163085935,2.4605983834971585
2018-05-16,43.84100824044488,44.40412953249525,43.82451341829647,44.33815383911133,76732400,0.009332542052841397,41.442938232421874,41.006278915405275,2.5512339403242836
2018-05-17,44.29574027728579,44.510151372329275,43.90933077186677,44.057769775390625,69176000,-0.006323764961845835,41.61792697906494,41.06580642700195,2.6067614078608847
2018-05-18,44.104899251623095,44.25097982122303,43.85514720867744,43.89755630493164,73190800,-0.0036364407748227245,41.86799259185791,41.113163528442385,2.571579397861943
2018-05-21,44.29574904119214,44.594981969565396,44.0389288058782,44.20857238769531,73603200,0.007085043199289265,42.139241981506345,41.15247055053711,2.514595372398523
2018-05-22,44.385279304995024,44.50308713532342,44.00829280986027,44.09782791137695,60962800,-0.0025050452963548686,42.431945991516116,41.18139465332031,2.3740735404730633
2018-05-23,43.90698701129441,44.41355932680517,43.76797101632021,44.38057327270508,80233600,0.0064117752442671705,42.730455017089845,41.22418869018555,2.2115769970758445
2018-05-24,44.47718466879775,44.493675901244686,43.87400894390395,44.33110046386719,92936000,-0.0011147401935053258,43.01980113983154,41.273175430297854,2.0038530063368247
2018-05-25,44.34994044932966,44.6845142986647,44.21328291731223,44.43240737915039,69844000,0.002285233486720495,43.336510467529294,41.32320259094238,1.6553027736725052
2018-05-29,44.20150825776424,44.47246488387322,44.02950620237712,44.27219009399414,90056400,-0.0036058655068829104,43.61070652008057,41.37298271179199,1.2720858333467557
2018-05-30,44.229779925474894,44.295752034505206,44.00830059006872,44.17794418334961,74762000,-0.002128783564681047,43.83512554168701,41.433646240234374,0.8791432728066227
2018-05-31,44.11196979829037,44.349940351070494,43.8575044214986,44.029502868652344,109931200,-0.003360077464926725,43.96445903778076,41.49162254333496,0.6753221691063471
2018-06-01,44.293400548573096,44.82824564504332,44.23685148143154,44.82353591918945,93770000,0.01803411346491579,44.12973823547363,41.584115753173826,0.38875053416600486
2018-06-04,45.15339070780669,45.57278634857579,45.08506373956886,45.198158264160156,105064800,0.008357715144251321,44.232303619384766,41.695461196899416,0.3863780971388262
2018-06-05,45.49031809732934,45.69530257509716,45.323029393544196,45.5468635559082,86264000,0.007715033203566479,44.33669586181641,41.83213500976562,0.4441796762360523
2018-06-06,45.62225622892292,45.728282544872066,45.21935191406509,45.70471954345703,83734400,0.003465792707220361,44.43853645324707,41.93521026611328,0.5112110079111725
2018-06-07,45.74241599141798,45.75655235328206,45.31830715945041,45.58219909667969,85388800,-0.002680695735608807,44.518877029418945,42.05663063049317,0.5586526267878562
2018-06-08,45.04265402342088,45.23821549056052,44.71279347355301,45.16753005981445,106627200,-0.009097170498196472,44.54703350067139,42.17848884582519,0.5770771689810478
2018-06-11,45.08505809281272,45.23113865191412,44.816456383543546,45.05678176879883,73234000,-0.00245194481232347,44.57813396453857,42.292029495239255,0.5873777187788015
2018-06-12,45.09448993960545,45.38194138925669,45.03794087574918,45.3041877746582,67644400,0.00549098262563219,44.62678833007813,42.4156819152832,0.605849674982521
2018-06-13,45.33717844207278,45.44556326002106,44.87066030223181,44.93191909790039,86553600,-0.008217091952061217,44.67697467803955,42.52386192321777,0.5861882893675954
2018-06-14,45.132186622912144,45.13689994342156,44.81881732042377,44.955474853515625,86440400,0.0005242543850376702,44.70784072875976,42.61739753723145,0.5836557216260347
2018-06-15,44.77405853621199,44.80468973270955,44.357017672066355,44.493675231933594,246876800,-0.010272377793511756,44.72963600158691,42.69611114501953,0.565973774899865
2018-06-18,44.26746319934367,44.58318726275227,44.1072427105395,44.4700927734375,73939600,-0.0005300182188404667,44.75826282501221,42.79510162353515,0.5353216509193552
2018-06-19,43.62189074792149,43.902274007400344,43.22369963791943,43.75148010253906,134314000,-0.016159459674607968,44.73540821075439,42.87188041687012,0.5687392027640388
2018-06-20,43.90697705384341,44.10724819574322,43.76089290863536,43.942317962646484,82514800,0.004361860665288653,44.727632713317874,42.93745460510254,0.5788871206545573
2018-06-21,44.11903132362873,44.37820998177126,43.574759736739,43.69728088378906,102847600,-0.005576334845733832,44.69346809387207,43.00193031311035,0.6192068731595356
2018-06-22,43.852795049886204,43.8598632336105,43.51822117116477,43.5700569152832,108801600,-0.0029114847865294724,44.65541591644287,43.055881118774415,0.6643837229997529
2018-06-25,43.21191397426476,43.570050812040066,42.58282054445238,42.9221076965332,126652400,-0.014871433838378079,44.579900932312015,43.09410354614258,0.7687064738996264
2018-06-26,43.115310134188796,43.94938797353978,43.009280212947836,43.454593658447266,98276800,0.01240586705757396,44.53902111053467,43.13785888671875,0.8067312381427861
2018-06-27,43.64309432120707,44.126107216581914,43.360356205322596,43.390987396240234,101141200,-0.0014637408120066198,44.4996732711792,43.16898200988769,0.8436178460680339
2018-06-28,43.37684649918818,43.87399570915046,43.306161078797324,43.70670700073242,69460800,0.007276156258189781,44.483533477783205,43.2082975769043,0.8560821337232111
2018-06-29,43.89285102711627,44.10490733287168,43.09647233589699,43.61482620239258,90950800,-0.0021022127871199725,44.42309799194336,43.269434204101564,0.8733076109976536
2018-07-02,43.31087761470998,44.13081920457902,43.216629182120954,44.102542877197266,70925200,0.011182359699003719,44.368317222595216,43.373560180664064,0.8563286379507099
2018-07-03,44.24625433605341,44.283953696943236,43.24488798187445,43.33442306518555,55819200,-0.017416678538254238,44.25769519805908,43.464576950073244,0.8387928986606418
2018-07-05,43.65015375403833,43.92111390698373,43.41925142512887,43.68313980102539,66416800,0.008047106922717928,44.1566162109375,43.57336479187012,0.7745896103697594
2018-07-06,43.68785278271046,44.39705458505111,43.63601705281612,44.288673400878906,69940800,0.013861952291243096,44.09193992614746,43.690930404663085,0.6996722663757498
2018-07-09,44.649179151536714,44.92720397675285,44.60205672635557,44.90364456176758,79026400,0.013885517755798604,44.078745651245114,43.81811973571777,0.6805482630479341
2018-07-10,44.934267130145,45.06856619589097,44.80938751433222,44.84944534301758,63756400,-0.0012070115750948407,44.06837882995605,43.953144226074215,0.6662956028196612
2018-07-11,44.41355569937035,44.715143482285086,44.203857887887295,44.26747512817383,75326000,-0.012976084997099124,44.01654319763183,44.06272834777832,0.6023516943040713
2018-07-12,44.65623532684284,45.09919391389085,44.60439959451979,45.00965881347656,72164400,0.01676589150733765,44.020430183410646,44.16913024902344,0.6087859844962376
2018-07-13,45.02145266730081,45.20051932204773,44.97903996775959,45.08035659790039,50055600,0.0015707247352574338,44.02667427062988,44.2418807220459,0.6194285490420876
2018-07-16,45.12511762037944,45.391360903359555,44.86593892521994,44.98139190673828,60172400,-0.002195295215715265,44.051060104370116,44.311149520874025,0.6477347292109226
2018-07-17,44.708073766542675,45.207577840766284,44.57848442788754,45.108619689941406,62138000,0.0028284536740639243,44.082986450195314,44.350384902954104,0.6841861618481653
2018-07-18,45.18637592497211,45.19108924534587,44.75048546825586,44.86122512817383,65573600,-0.005484418797739088,44.138473701477054,44.37842903137207,0.7006870935203982
2018-07-19,44.69394667468397,45.367807780295486,44.69394667468397,45.20994567871094,81147200,0.007773317593105622,44.20185508728027,44.40926979064941,0.7383308622294695
2018-07-20,45.18638213243153,45.33953091112191,44.80704068245835,45.10627365112305,82704800,-0.002293124356411491,44.272304725646975,44.431887512207034,0.7546916958935969
2018-07-23,44.92719589230041,45.22878726865295,44.66330748260312,45.14632034301758,63957600,0.0008878297552192826,44.35111789703369,44.44272590637207,0.7597836448874459
2018-07-24,45.34423421199465,45.62933074980564,45.24998938365914,45.47382354736328,74791600,0.007254261296543385,44.4787036895752,44.463506927490236,0.7204160964590696
2018-07-25,45.487955463759825,45.909709478060186,45.339516458198204,45.90264129638672,66839600,0.009429991049175745,44.60110607147217,44.49493774414063,0.7448114483779823
2018-07-26,45.85316358781776,46.171246165870855,45.61754792858129,45.75891876220703,76304000,-0.0031310297211808447,44.71950263977051,44.53155227661133,0.730390157095157
2018-07-27,45.94270404769693,45.9898264659988,44.79054348344733,44.99788284301758,96096000,-0.01663142267727713,44.784061431884766,44.54474685668945,0.6922240901375525
2018-07-30,45.21465776770341,45.28534320671292,44.547868406463465,44.745784759521484,84118000,-0.005602443216619291,44.84060935974121,44.55850715637207,0.6355565462951118
2018-07-31,44.83765508809221,45.27118698424911,44.6114625015008,44.835296630859375,157492000,0.002000453714667394,44.87724704742432,44.577261962890624,0.6114327452145278
2018-08-01,46.91815445381714,47.5378212863695,46.48933216360012,47.4765625,271742800,0.05891041361646043,45.08435401916504,44.64262176513672,0.7476777754961347
2018-08-02,47.25979933310733,49.097602581978514,47.20560872670718,48.864341735839844,249616000,0.02923082807100541,45.34341411590576,44.737952041625974,1.0663287298526796
2018-08-03,48.7795255427194,49.18243003322383,48.4143204328304,49.00571823120117,133789600,0.0028932446511937826,45.57926635742187,44.830454940795896,1.3137241179279533
2018-08-06,49.008059489642534,49.302579077921635,48.78893864166359,49.260169982910156,101701600,0.005192286959422088,45.79709262847901,44.92903633117676,1.537858577862538
2018-08-07,49.31908266786328,49.361491770413686,48.71590342386616,48.798370361328125,102349600,-0.009374706212793127,45.99453887939453,45.01635559082031,1.6585520526659105
2018-08-08,48.548598951702225,48.96328114633492,48.18810734271147,48.831336975097656,90102000,0.0006755679242038681,46.22273197174072,45.10753852844238,1.72120422660167
2018-08-09,49.36854178508897,49.42744569153758,48.819556945562866,49.21539306640625,93970400,0.00786495138366683,46.43301868438721,45.20828750610352,1.8193173924314496
2018-08-10,49.02861098938335,49.44002134910859,48.865465439702334,49.06880569458008,98444800,-0.0029784862558830394,46.63244113922119,45.30907356262207,1.8807989882061742
2018-08-13,49.4896818929809,49.87744668704269,49.10901007136139,49.38564682006836,103563600,0.006457078402527294,46.852653884887694,45.40031578063965,1.9343841224778948
2018-08-14,49.690653943503335,49.78522930486312,49.2414119574974,49.593711853027344,82992000,0.004213066879878102,47.07690849304199,45.48822685241699,1.9809744765563704
2018-08-15,49.46839996655359,49.82779284898479,49.25796671198787,49.709571838378906,115230400,0.0023361829760779607,47.319325828552245,45.57148101806641,1.9921857591996117
2018-08-16,50.06658574681656,50.55365561413919,50.000382285694144,50.437801361083984,114001600,0.014649684070359159,47.5807186126709,45.66614265441895,2.043167808275144
2018-08-17,50.466183320989956,51.532535490008144,50.399979846645785,51.44505310058594,141708000,0.019970175390696454,47.897657585144046,45.78339973449707,2.128965106682715
2018-08-20,51.56801256244055,51.823366801630385,50.86104953392936,50.94380569458008,121150800,-0.009743354818311012,48.18753185272217,45.89892524719238,2.129318842761047
2018-08-21,51.26062646675485,51.35283870270329,50.60568111471057,50.844486236572266,104639200,-0.0019495885054849893,48.456064987182614,46.01467933654785,2.1076173738162587
2018-08-22,50.62223217694636,51.15658978265497,50.560754949723034,50.84685134887695,76072400,4.6516593631862335e-05,48.703275489807126,46.12553260803222,2.082162275947759
2018-08-23,50.75227175897287,51.319734700207334,50.74045254571631,50.95088577270508,75532800,0.002046034731124413,48.96287384033203,46.24591194152832,2.0184319669217237
2018-08-24,51.213329930910355,51.28425963258918,50.861030112027564,51.10929489135742,73905600,0.0031090552450652176,49.26844444274902,46.36898834228516,1.8414208809476267
2018-08-27,51.34337923890554,51.719324763645,51.1494986735286,51.53017044067383,82100400,0.008234814238996302,49.60766372680664,46.50971824645996,1.5691993563744582
2018-08-28,51.78315877144107,52.14491472640033,51.7618798582831,51.94630432128906,91107200,0.008075538603046661,49.96321411132813,46.659242477416996,1.1909919879947803
2018-08-29,52.05271233047196,52.84243146580002,51.87774753435485,52.72184371948242,109019200,0.014929635675266395,50.225478172302246,46.83864974975586,1.1921172831558604
2018-08-30,52.78568028191906,53.970253487975114,52.58470312439228,53.206546783447266,195175200,0.009193590924926776,50.44258842468262,47.023934326171876,1.3197501587939078
2018-08-31,53.556475387508385,54.11447864417697,53.43589126797498,53.821292877197266,173360400,0.01155395587411534,50.68336715698242,47.22641456604004,1.4740675735611233
2018-09-04,54.00573075280354,54.1877885378754,53.584864182715684,53.9939079284668,109560400,0.0032071888660010206,50.920054054260255,47.43489158630371,1.6075218795855029
2018-09-05,54.14285341285009,54.30363223674393,53.22309420206611,53.64159393310547,133332000,-0.006525069380569515,51.16221523284912,47.64928131103515,1.6356360772133507
2018-09-06,53.49028626215467,53.755103822862765,52.32462863726809,52.75022506713867,137160000,-0.016617121166801807,51.35815963745117,47.835193939208985,1.5753312058103912
2018-09-07,52.45466312464746,53.286936430190956,52.18511936850075,52.32461929321289,150479200,-0.008068321478895801,51.513620948791505,48.013866577148434,1.5045707737941443
2018-09-10,52.2418677340193,52.45466773356044,51.18260841073498,51.62239074707031,158066000,-0.01342061453342791,51.641300201416016,48.172180252075194,1.3901836392235587
2018-09-11,51.54671960522813,53.033941819572114,51.20387942357245,52.92754364013672,142996000,0.02528268982080184,51.81839504241943,48.35843460083008,1.3110622213585483
2018-09-12,53.18527027618349,53.19945622059127,51.97941449205581,52.270240783691406,197114800,-0.012418918605299867,51.95222148895264,48.52178855895996,1.2042809110595567
2018-09-13,52.84952340827975,53.99153884293053,52.6249042019705,53.532840728759766,166825600,0.024155234912602408,52.14338493347168,48.72575691223145,1.1307558770860557
2018-09-14,53.376775937249185,53.6344968245139,52.61306936702936,52.9251708984375,127997200,-0.011351346613590052,52.26775341033935,48.910597534179686,1.0683581064708947
2018-09-17,52.525584424011406,52.714738729611575,51.37175001470513,51.5159797668457,148780400,-0.026626104510763193,52.27129974365234,49.055143661499024,1.0655976359070565
2018-09-18,51.49470675410538,52.45466440089387,51.33629103116489,51.60110855102539,126286800,0.0016524733600131736,52.30416488647461,49.18909294128418,1.0321102945820158
2018-09-19,51.66258218448119,51.927396096554034,50.90596843011665,51.63184356689453,108495200,0.0005956270462434965,52.343532752990725,49.32474090576172,0.9875578373725198
2018-09-20,52.07399981724989,52.55634002502186,51.81627523374747,52.02434539794922,106435200,0.00760193330199721,52.40240745544433,49.47987831115723,0.9268690900405757
2018-09-21,52.20166812140533,52.33880492393241,51.37648418489235,51.46397018432617,384986800,-0.010771403452298656,52.42806167602539,49.60896453857422,0.8909848609697766
2018-09-24,51.265357635641195,52.31515711505072,51.220433077107394,52.20402908325195,110773600,0.014380136166625812,52.482798385620114,49.75143798828125,0.8377397237367952
2018-09-25,51.958130371548314,52.68400905547717,51.946307549786276,52.53504943847656,98217600,0.006340896690113951,52.53304233551025,49.90251113891602,0.8071747391470867
2018-09-26,52.253691077014246,52.90390668996351,51.96050164726947,52.116554260253906,95938800,-0.007966018547536646,52.541554832458495,50.04266983032227,0.8015393643102532
2018-09-27,52.9204526803586,53.53992959522191,52.85424559802705,53.18762969970703,120724800,0.020551539806421326,52.56484413146973,50.20919792175293,0.813727696616529
